timestamp,source_file,on_play,card1,card2,card3,card4,card5,card6,card7,Sacred Foundry_1,Sacred Foundry_2,Sacred Foundry_3,Thraben Charm_1,Thraben Charm_2,Ocelot Pride_1,Ocelot Pride_2,Ocelot Pride_3,Dalkovan Encampment_1,"Ragavan, Nimble Pilferer_1","Ragavan, Nimble Pilferer_2",The Legend of Roku_1,Goblin Bombardment_1,Goblin Bombardment_2,Goblin Bombardment_3,Arena of Glory_1,Arena of Glory_2,Arena of Glory_3,"Ajani, Nacatl Pariah_1","Ajani, Nacatl Pariah_2","Ajani, Nacatl Pariah_3",Marsh Flats_1,Marsh Flats_2,Marsh Flats_3,Seasoned Pyromancer_1,Seasoned Pyromancer_2,Plains_1,Plains_2,"Phlage, Titan of Fire's Fury_1","Phlage, Titan of Fire's Fury_2","Phlage, Titan of Fire's Fury_3",Flooded Strand_1,Flooded Strand_2,Flooded Strand_3,Galvanic Discharge_1,Galvanic Discharge_2,Guide of Souls_1,Guide of Souls_2,Guide of Souls_3,Voice of Victory_1,Voice of Victory_2,Arid Mesa_1,Arid Mesa_2,Arid Mesa_3,Elegant Parlor_1,Elegant Parlor_2,Mountain_1,Blood Moon_1,num_lands,num_lands_sq,0_drops,1_drops,2_drops,3_drops,4_drops,5_drops,6_plus_drops,keep
2026-04-15 10:45:51.092137,20260415T154629Z_e6148194-a807-4d42-ae63-3e876b0f1028_london_20260415_104340.csv,1,Voice of Victory,"Phlage, Titan of Fire's Fury",Ocelot Pride,Flooded Strand,Marsh Flats,Goblin Bombardment,"Ajani, Nacatl Pariah",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,0,1,3,1,0,0,0,1
2026-04-15 10:45:55.145526,20260415T154629Z_e6148194-a807-4d42-ae63-3e876b0f1028_london_20260415_104340.csv,1,Flooded Strand,Dalkovan Encampment,Seasoned Pyromancer,Guide of Souls,"Ragavan, Nimble Pilferer",Arid Mesa,Galvanic Discharge,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0,9.0,0,3,0,1,0,0,0,1
2026-04-15 10:45:57.647130,20260415T154629Z_e6148194-a807-4d42-ae63-3e876b0f1028_london_20260415_104340.csv,1,Marsh Flats,Sacred Foundry,Sacred Foundry,"Ragavan, Nimble Pilferer",Ocelot Pride,Sacred Foundry,Seasoned Pyromancer,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,16.0,0,2,0,1,0,0,0,1
2026-04-15 10:45:59.870339,20260415T154629Z_e6148194-a807-4d42-ae63-3e876b0f1028_london_20260415_104340.csv,0,Thraben Charm,Guide of Souls,Ocelot Pride,"Phlage, Titan of Fire's Fury",Ocelot Pride,"Phlage, Titan of Fire's Fury",Sacred Foundry,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,3,1,2,0,0,0,0
2026-04-15 10:46:02.117920,20260415T154629Z_e6148194-a807-4d42-ae63-3e876b0f1028_london_20260415_104340.csv,1,Guide of Souls,Ocelot Pride,"Phlage, Titan of Fire's Fury",Mountain,Elegant Parlor,Flooded Strand,"Ragavan, Nimble Pilferer",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3.0,9.0,0,3,0,1,0,0,0,1
2026-04-15 10:46:09.890009,20260415T154629Z_e6148194-a807-4d42-ae63-3e876b0f1028_london_20260415_104340.csv,0,Galvanic Discharge,Goblin Bombardment,Thraben Charm,Elegant Parlor,Flooded Strand,Ocelot Pride,Elegant Parlor,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,9.0,0,2,2,0,0,0,0,0
2026-04-15 10:46:19.234437,20260415T154629Z_e6148194-a807-4d42-ae63-3e876b0f1028_london_20260415_104340.csv,1,Goblin Bombardment,Flooded Strand,Arena of Glory,"Phlage, Titan of Fire's Fury",Galvanic Discharge,The Legend of Roku,Mountain,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,9.0,0,1,1,1,1,0,0,1
2026-04-15 10:46:21.944739,20260415T154629Z_e6148194-a807-4d42-ae63-3e876b0f1028_london_20260415_104340.csv,1,Plains,Guide of Souls,Arid Mesa,Ocelot Pride,Goblin Bombardment,Seasoned Pyromancer,Galvanic Discharge,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,4.0,0,3,1,1,0,0,0,1
2026-04-15 10:46:25.807220,20260415T154629Z_e6148194-a807-4d42-ae63-3e876b0f1028_london_20260415_104340.csv,1,Goblin Bombardment,Voice of Victory,"Ajani, Nacatl Pariah",Thraben Charm,Sacred Foundry,Thraben Charm,Arena of Glory,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,0,0,5,0,0,0,0,1
2026-04-15 10:46:28.775368,20260415T154629Z_e6148194-a807-4d42-ae63-3e876b0f1028_london_20260415_104340.csv,1,Galvanic Discharge,Goblin Bombardment,Goblin Bombardment,Elegant Parlor,Blood Moon,Galvanic Discharge,Elegant Parlor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,2.0,4.0,0,2,2,1,0,0,0,0
2026-04-15 13:26:23.650210,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,1,Mountain,Galvanic Discharge,Marsh Flats,Marsh Flats,Guide of Souls,"Ajani, Nacatl Pariah",Marsh Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,16.0,0,2,1,0,0,0,0,1
2026-04-15 13:26:28.304367,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,1,"Phlage, Titan of Fire's Fury",Goblin Bombardment,Marsh Flats,Elegant Parlor,Guide of Souls,Arid Mesa,Ocelot Pride,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.0,9.0,0,2,1,1,0,0,0,1
2026-04-15 13:26:32.444972,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,1,Thraben Charm,"Phlage, Titan of Fire's Fury",Dalkovan Encampment,"Ajani, Nacatl Pariah","Phlage, Titan of Fire's Fury",Blood Moon,Seasoned Pyromancer,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0,0,2,4,0,0,0,0
2026-04-15 13:26:39.344127,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,Flooded Strand,Ocelot Pride,"Phlage, Titan of Fire's Fury","Ajani, Nacatl Pariah",The Legend of Roku,Galvanic Discharge,Flooded Strand,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,0,2,1,1,1,0,0,1
2026-04-15 13:26:53.578068,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,Seasoned Pyromancer,"Ragavan, Nimble Pilferer",Ocelot Pride,Guide of Souls,Plains,Goblin Bombardment,Voice of Victory,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0,3,2,1,0,0,0,0
2026-04-15 13:27:00.237899,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,Sacred Foundry,Galvanic Discharge,Ocelot Pride,Thraben Charm,Ocelot Pride,Guide of Souls,"Ajani, Nacatl Pariah",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,4,2,0,0,0,0,0
2026-04-15 13:27:02.592552,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,Elegant Parlor,Marsh Flats,Dalkovan Encampment,Arid Mesa,Arena of Glory,Arid Mesa,Thraben Charm,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6.0,36.0,0,0,1,0,0,0,0,0
2026-04-15 13:27:07.933750,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,"Ajani, Nacatl Pariah",Flooded Strand,Goblin Bombardment,Sacred Foundry,Ocelot Pride,"Ragavan, Nimble Pilferer","Ragavan, Nimble Pilferer",1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,0,3,2,0,0,0,0,1
2026-04-15 13:27:11.706427,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,Elegant Parlor,Arid Mesa,Marsh Flats,Marsh Flats,Guide of Souls,Flooded Strand,Arid Mesa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,6.0,36.0,0,1,0,0,0,0,0,0
2026-04-15 13:27:22.987321,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,1,Marsh Flats,Thraben Charm,"Ajani, Nacatl Pariah",Seasoned Pyromancer,Thraben Charm,Arena of Glory,Sacred Foundry,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9.0,0,0,3,1,0,0,0,1
2026-04-15 13:27:29.099485,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,Arena of Glory,Plains,Mountain,Flooded Strand,Goblin Bombardment,The Legend of Roku,Guide of Souls,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,16.0,0,1,1,0,1,0,0,0
2026-04-15 13:27:32.199301,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,1,Galvanic Discharge,Guide of Souls,Seasoned Pyromancer,Flooded Strand,Ocelot Pride,Arena of Glory,Marsh Flats,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,9.0,0,3,0,1,0,0,0,1
2026-04-15 13:27:38.499263,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,Thraben Charm,Plains,"Phlage, Titan of Fire's Fury",Marsh Flats,Seasoned Pyromancer,Goblin Bombardment,Elegant Parlor,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,9.0,0,0,2,2,0,0,0,1
2026-04-15 13:27:43.182276,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,Arid Mesa,Galvanic Discharge,Ocelot Pride,Galvanic Discharge,Goblin Bombardment,Marsh Flats,Sacred Foundry,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,9.0,0,3,1,0,0,0,0,1
2026-04-15 13:27:46.299818,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,1,Seasoned Pyromancer,"Phlage, Titan of Fire's Fury",Seasoned Pyromancer,Flooded Strand,Voice of Victory,Sacred Foundry,Elegant Parlor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,9.0,0,0,1,3,0,0,0,1
2026-04-15 13:27:48.886933,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,Goblin Bombardment,Arid Mesa,"Ragavan, Nimble Pilferer",Galvanic Discharge,Marsh Flats,Guide of Souls,Goblin Bombardment,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,4.0,0,3,2,0,0,0,0,1
2026-04-15 13:27:51.962232,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,"Ajani, Nacatl Pariah",Goblin Bombardment,Goblin Bombardment,Thraben Charm,Ocelot Pride,Arid Mesa,Mountain,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,4.0,0,1,4,0,0,0,0,1
2026-04-15 13:27:56.556209,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,Sacred Foundry,Arid Mesa,Arena of Glory,"Ajani, Nacatl Pariah",Ocelot Pride,Goblin Bombardment,"Ragavan, Nimble Pilferer",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,9.0,0,2,2,0,0,0,0,1
2026-04-15 13:28:00.092411,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,1,Marsh Flats,Arid Mesa,Seasoned Pyromancer,Seasoned Pyromancer,"Phlage, Titan of Fire's Fury",Thraben Charm,Arid Mesa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,9.0,0,0,1,3,0,0,0,0
2026-04-15 13:28:03.133694,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,Guide of Souls,"Phlage, Titan of Fire's Fury",Elegant Parlor,"Ajani, Nacatl Pariah",Galvanic Discharge,Ocelot Pride,"Phlage, Titan of Fire's Fury",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0,3,1,2,0,0,0,0
2026-04-15 13:28:22.328646,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,Goblin Bombardment,Arena of Glory,Elegant Parlor,Thraben Charm,"Ragavan, Nimble Pilferer","Ajani, Nacatl Pariah",Guide of Souls,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,4.0,0,2,3,0,0,0,0,1
2026-04-15 13:28:26.403924,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,"Phlage, Titan of Fire's Fury","Ajani, Nacatl Pariah",Arena of Glory,Goblin Bombardment,Guide of Souls,Blood Moon,"Ragavan, Nimble Pilferer",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0,2,2,2,0,0,0,0
2026-04-15 13:28:29.575073,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,1,Seasoned Pyromancer,Flooded Strand,Arena of Glory,"Ragavan, Nimble Pilferer",Galvanic Discharge,Voice of Victory,Plains,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,9.0,0,2,1,1,0,0,0,1
2026-04-15 13:28:40.933870,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,1,"Phlage, Titan of Fire's Fury","Phlage, Titan of Fire's Fury",Seasoned Pyromancer,Elegant Parlor,Marsh Flats,Thraben Charm,Galvanic Discharge,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,4.0,0,1,1,3,0,0,0,0
2026-04-15 13:28:44.524828,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,Goblin Bombardment,Guide of Souls,Flooded Strand,Ocelot Pride,"Ajani, Nacatl Pariah",Galvanic Discharge,Elegant Parlor,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,4.0,0,3,2,0,0,0,0,1
2026-04-15 13:28:51.836409,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,1,Arena of Glory,Voice of Victory,"Ajani, Nacatl Pariah",Thraben Charm,Arena of Glory,Goblin Bombardment,Dalkovan Encampment,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,9.0,0,0,4,0,0,0,0,0
2026-04-15 13:28:58.224295,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,1,Voice of Victory,"Ajani, Nacatl Pariah",Marsh Flats,Galvanic Discharge,Dalkovan Encampment,Plains,The Legend of Roku,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,9.0,0,1,2,0,1,0,0,1
2026-04-15 13:29:02.293711,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,1,Plains,Goblin Bombardment,Arena of Glory,Sacred Foundry,Seasoned Pyromancer,"Phlage, Titan of Fire's Fury","Ragavan, Nimble Pilferer",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9.0,0,1,1,2,0,0,0,1
2026-04-15 13:29:06.974016,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,Mountain,The Legend of Roku,Marsh Flats,Elegant Parlor,"Ragavan, Nimble Pilferer",Galvanic Discharge,"Phlage, Titan of Fire's Fury",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3.0,9.0,0,2,0,1,1,0,0,1
2026-04-15 13:29:10.773998,20260415T182913Z_ad0452b0-086b-493c-9d73-13c6e51d1fec_TheColorOfBoom_20260415_132616.csv,0,"Ragavan, Nimble Pilferer","Ragavan, Nimble Pilferer",Sacred Foundry,Guide of Souls,Arena of Glory,Seasoned Pyromancer,"Ajani, Nacatl Pariah",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,0,3,1,1,0,0,0,1
2026-04-15 14:17:02.976287,20260415T191736Z_1d7f1a01-2f24-44ba-9f36-8477b40edafe_mtg-jess_20260415_141658.csv,1,Thraben Charm,"Phlage, Titan of Fire's Fury",Thraben Charm,Galvanic Discharge,Guide of Souls,"Ajani, Nacatl Pariah",Plains,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,2,3,1,0,0,0,0
2026-04-15 14:17:05.997292,20260415T191736Z_1d7f1a01-2f24-44ba-9f36-8477b40edafe_mtg-jess_20260415_141658.csv,0,Flooded Strand,Sacred Foundry,Thraben Charm,Ocelot Pride,Galvanic Discharge,Guide of Souls,Arena of Glory,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,9.0,0,3,1,0,0,0,0,1
2026-04-15 14:17:12.453692,20260415T191736Z_1d7f1a01-2f24-44ba-9f36-8477b40edafe_mtg-jess_20260415_141658.csv,1,"Ajani, Nacatl Pariah",Arena of Glory,Sacred Foundry,Guide of Souls,Seasoned Pyromancer,Guide of Souls,Voice of Victory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.0,4.0,0,2,2,1,0,0,0,1
2026-04-15 14:17:23.685862,20260415T191736Z_1d7f1a01-2f24-44ba-9f36-8477b40edafe_mtg-jess_20260415_141658.csv,0,"Phlage, Titan of Fire's Fury",Ocelot Pride,Thraben Charm,Dalkovan Encampment,Arena of Glory,Goblin Bombardment,Sacred Foundry,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9.0,0,1,2,1,0,0,0,1
2026-04-15 14:17:31.439783,20260415T191736Z_1d7f1a01-2f24-44ba-9f36-8477b40edafe_mtg-jess_20260415_141658.csv,1,Guide of Souls,Sacred Foundry,"Ragavan, Nimble Pilferer","Ragavan, Nimble Pilferer",Goblin Bombardment,"Phlage, Titan of Fire's Fury",Galvanic Discharge,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,4,1,1,0,0,0,0
2026-04-16 09:04:44.169322,20260416T141254Z_b1353a96-af08-4318-a8d2-4264f0571f27_london_20260416_090439.csv,0,"Phlage, Titan of Fire's Fury",Thraben Charm,Thraben Charm,The Legend of Roku,Blood Moon,Guide of Souls,Seasoned Pyromancer,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1,2,3,1,0,0,0
2026-04-16 09:04:48.087977,20260416T141254Z_b1353a96-af08-4318-a8d2-4264f0571f27_london_20260416_090439.csv,0,"Ragavan, Nimble Pilferer",Flooded Strand,Galvanic Discharge,"Phlage, Titan of Fire's Fury",Arena of Glory,Seasoned Pyromancer,Voice of Victory,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,0,2,1,2,0,0,0,1
2026-04-16 09:04:52.256742,20260416T141254Z_b1353a96-af08-4318-a8d2-4264f0571f27_london_20260416_090439.csv,1,"Ajani, Nacatl Pariah",Guide of Souls,"Ragavan, Nimble Pilferer",Guide of Souls,Sacred Foundry,Arid Mesa,Galvanic Discharge,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2.0,4.0,0,4,1,0,0,0,0,1
2026-04-16 09:04:55.378521,20260416T141254Z_b1353a96-af08-4318-a8d2-4264f0571f27_london_20260416_090439.csv,0,Flooded Strand,"Phlage, Titan of Fire's Fury",Galvanic Discharge,Marsh Flats,Arid Mesa,Dalkovan Encampment,Marsh Flats,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,25.0,0,1,0,1,0,0,0,0
2026-04-16 09:04:57.862108,20260416T141254Z_b1353a96-af08-4318-a8d2-4264f0571f27_london_20260416_090439.csv,0,The Legend of Roku,Galvanic Discharge,Goblin Bombardment,"Ragavan, Nimble Pilferer",Thraben Charm,"Phlage, Titan of Fire's Fury",Seasoned Pyromancer,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,2,1,0,0,0
